YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M
2024,298,14.54,21.9,8.17,13.73,0.06,75.39,2.06,3.77,77.07,9.95
2024,299,15.15,22.14,8.41,13.73,0.29,79.06,1.84,3.05,77.03,10.88
2024,300,14.85,21.63,8.88,12.75,1.11,84.98,1.97,3.55,77.03,11.59
2024,301,15.04,21.06,11.03,10.03,13.37,85.95,2.25,3.88,77.05,11.8
2024,302,14.95,21.47,10.57,10.9,0.19,81.98,2.4,4.25,77.01,11.0
2024,303,14.65,21.07,8.63,12.44,0.0,83.77,2.02,3.59,77.0,11.38
2024,304,15.6,21.22,10.82,10.4,0.59,84.47,1.37,2.58,77.01,12.05
2024,305,15.25,19.25,12.54,6.71,0.93,87.28,1.37,2.63,77.0,12.19
2024,306,15.15,20.88,10.67,10.21,1.02,86.01,1.53,2.38,77.01,11.87
2024,307,14.71,19.45,11.2,8.25,9.05,84.27,1.81,3.71,77.13,11.32
2024,308,13.69,21.82,8.1,13.72,0.74,72.36,2.13,3.41,77.13,8.79
2024,309,12.49,21.08,5.19,15.89,0.0,68.11,2.06,3.63,77.06,7.62
2024,310,12.87,20.7,5.65,15.05,0.03,73.78,2.14,3.55,77.01,8.67
2024,311,12.87,20.45,6.39,14.06,0.21,79.33,2.46,4.39,77.09,9.36
2024,312,13.49,20.64,6.75,13.89,0.27,82.44,2.45,3.81,77.15,10.26
2024,313,13.72,20.94,8.23,12.71,0.48,79.32,2.73,4.81,77.11,9.91
2024,314,13.22,21.35,7.23,14.12,0.0,73.9,2.6,4.45,77.05,8.84
2024,315,13.63,21.25,6.35,14.9,0.04,75.91,1.98,3.39,77.11,9.47
2024,316,13.51,21.12,7.68,13.44,0.02,77.96,2.51,4.48,77.14,9.56
2024,317,12.78,20.7,6.43,14.27,0.0,74.07,2.34,4.18,77.09,8.56
2024,318,13.69,22.22,6.52,15.7,0.0,66.62,1.46,2.5,77.06,8.23
2024,319,13.44,21.67,6.66,15.01,0.0,65.23,1.94,2.79,76.96,7.97
2024,320,12.17,20.44,5.28,15.16,0.0,66.37,2.44,4.38,76.97,7.31
2024,321,11.94,21.35,4.81,16.54,0.0,61.44,2.12,3.38,77.05,6.55
2024,322,11.93,21.0,5.05,15.95,0.0,53.78,1.89,3.1,77.04,5.84
2024,323,13.18,21.36,5.77,15.59,0.01,69.69,1.96,3.49,77.06,8.47
2024,324,14.54,22.09,7.33,14.76,0.39,79.86,1.95,3.18,77.04,10.59
2024,325,14.66,22.45,7.85,14.6,0.09,75.89,2.2,3.74,77.03,9.8
2024,326,13.75,21.86,6.75,15.11,0.0,75.05,2.4,4.07,77.04,9.17
2024,327,14.45,21.82,8.09,13.73,3.57,82.68,2.19,3.67,77.03,11.06
2024,328,14.19,22.33,8.63,13.7,1.68,75.77,2.39,4.19,77.08,9.51
2024,329,13.27,21.98,7.67,14.31,0.2,71.06,2.21,3.83,77.06,8.43
2024,330,13.91,22.33,6.99,15.34,0.0,58.0,1.3,2.09,77.0,7.26
2024,331,14.69,22.48,7.36,15.12,0.01,64.53,1.51,2.81,77.03,8.55
2024,332,14.45,21.85,8.05,13.8,0.77,74.75,1.87,3.3,77.08,9.64
2024,333,14.16,22.85,7.27,15.58,0.03,71.02,2.06,3.18,77.12,8.78
2024,334,13.48,22.11,6.15,15.96,0.03,66.22,2.12,3.65,77.21,7.85
2024,335,13.18,21.88,6.3,15.58,0.0,65.31,1.99,3.29,77.21,7.43
2024,336,13.13,21.98,6.58,15.4,0.0,61.02,2.03,3.27,77.09,7.05
2024,337,12.63,21.89,5.68,16.21,0.0,65.24,2.19,3.85,77.02,7.21
2024,338,12.34,21.58,4.93,16.65,0.07,67.68,2.24,3.54,77.07,7.41
2024,339,12.01,21.31,4.83,16.48,0.18,69.19,2.49,4.27,77.12,7.44
2024,340,11.64,21.2,4.51,16.69,0.57,67.51,2.38,3.88,77.15,7.11
2024,341,11.2,21.73,3.32,18.41,0.0,58.64,2.68,4.82,77.14,5.76
2024,342,10.42,20.24,2.46,17.78,0.0,56.4,3.16,5.8,77.23,5.03
2024,343,10.81,20.14,2.75,17.39,0.0,57.72,3.05,5.86,77.27,5.41
2024,344,12.01,21.45,4.43,17.02,0.03,62.46,2.56,4.54,77.17,6.64
2024,345,12.88,22.99,5.4,17.59,0.01,60.46,1.87,2.82,77.1,6.85
2024,346,12.16,22.19,4.22,17.97,0.17,59.94,2.3,3.66,77.08,6.36
2024,347,12.47,22.72,4.74,17.98,0.0,57.84,1.97,3.02,77.03,6.19
2024,348,13.9,23.44,6.25,17.19,0.0,51.91,0.86,1.32,77.03,6.27
2024,349,13.91,23.49,7.42,16.07,0.0,49.45,1.41,2.01,77.07,5.9
2024,350,12.49,22.46,5.16,17.3,0.0,51.52,2.11,3.12,77.16,5.47
2024,351,12.22,21.78,4.37,17.41,0.0,59.71,2.38,3.77,77.22,6.56
2024,352,13.3,23.58,5.37,18.21,0.0,65.05,1.8,2.66,77.16,7.48
2024,353,13.17,23.47,5.76,17.71,0.0,53.55,1.62,2.42,77.14,5.89
2024,354,14.25,23.06,7.9,15.16,0.0,45.25,1.3,1.8,77.14,5.61
2024,355,15.25,24.07,8.92,15.15,0.0,46.55,0.81,1.42,77.17,6.18
2024,356,13.72,22.82,6.85,15.97,0.0,57.73,1.99,3.21,77.15,6.84
2024,357,13.76,22.53,6.79,15.74,0.0,55.51,1.84,3.24,77.11,6.58
2024,358,14.79,23.24,8.2,15.04,0.0,53.35,1.53,2.44,77.07,6.92
2024,359,15.67,24.04,9.93,14.11,0.0,53.73,1.13,1.63,77.08,7.35
2024,360,15.43,23.92,7.79,16.13,0.24,62.11,1.66,3.13,77.1,8.38
2024,361,14.86,23.58,7.95,15.63,0.03,65.19,2.43,3.89,77.14,8.32
2024,362,13.46,23.01,6.06,16.95,0.0,65.72,2.5,4.46,77.21,7.52
2024,363,12.58,22.17,5.04,17.13,0.0,63.72,2.58,4.71,77.22,6.89
2024,364,12.6,22.56,5.39,17.17,0.0,52.43,2.24,3.78,77.23,5.65
2024,365,12.86,23.43,5.63,17.8,0.0,45.87,2.17,3.46,77.2,4.79
2024,366,12.94,23.79,4.42,19.37,0.0,49.22,1.95,3.17,77.19,5.04
2025,1,12.78,23.79,4.0,19.79,0.0,61.99,2.84,5.04,77.15,6.46
2025,2,13.19,23.41,4.91,18.5,0.0,67.63,3.01,4.84,77.16,7.53
2025,3,13.45,23.15,5.96,17.19,0.0,67.49,2.92,4.65,77.16,7.93
2025,4,13.93,24.29,5.54,18.75,0.0,58.87,2.02,3.12,77.13,6.79
2025,5,13.79,24.19,5.82,18.37,0.0,51.06,2.08,3.57,77.09,5.65
2025,6,14.01,24.19,6.82,17.37,0.0,41.08,1.76,3.12,77.04,4.85
2025,7,15.02,24.27,8.14,16.13,0.0,41.92,1.39,2.26,77.08,5.39
2025,8,15.32,23.96,8.91,15.05,0.0,50.95,1.55,2.37,77.07,6.71
2025,9,16.25,24.22,9.56,14.66,0.01,56.73,1.27,2.32,77.05,7.88
2025,10,16.4,23.78,9.39,14.39,0.07,57.34,1.57,2.81,77.08,8.21
2025,11,16.91,25.28,9.5,15.78,0.05,60.42,2.1,3.18,77.06,8.81
2025,12,16.45,24.25,11.05,13.2,0.06,65.57,2.32,3.69,77.05,9.33
2025,13,15.2,24.1,8.11,15.99,0.01,65.65,2.82,4.43,77.01,8.39
2025,14,14.4,23.78,6.52,17.26,0.01,64.9,2.95,4.9,77.03,7.86
2025,15,13.61,23.18,6.57,16.61,0.02,64.21,3.59,6.05,77.08,7.4
2025,16,13.61,24.1,5.38,18.72,0.0,60.24,3.17,5.78,77.13,6.82
2025,17,14.13,25.21,6.14,19.07,0.0,46.11,2.64,5.03,77.09,5.33
2025,18,14.09,25.73,6.06,19.67,0.0,32.51,2.34,4.25,77.0,3.62
2025,19,14.92,25.95,7.02,18.93,0.0,33.57,1.83,3.11,77.0,4.02
2025,20,14.4,24.81,6.35,18.46,0.0,35.64,2.11,3.12,77.04,4.1
2025,21,14.61,26.03,5.43,20.6,0.0,37.44,2.12,3.14,77.08,4.2
2025,22,14.99,25.5,6.16,19.34,0.0,42.57,2.07,3.71,77.05,5.18
2025,23,15.49,24.99,8.51,16.48,0.0,43.33,1.61,2.77,77.0,5.65
2025,24,15.81,24.63,8.04,16.59,0.02,48.47,1.75,3.01,76.93,6.56
2025,25,16.44,24.77,9.49,15.28,0.03,50.17,1.37,2.45,76.96,7.1
2025,26,17.74,25.59,10.78,14.81,0.0,49.92,0.84,1.86,77.0,7.71
2025,27,17.28,24.61,10.65,13.96,0.0,57.62,1.9,3.48,76.99,8.68
2025,28,16.72,25.13,9.28,15.85,0.01,58.16,1.76,2.92,76.98,8.27
2025,29,17.31,24.51,9.88,14.63,0.05,61.35,2.07,3.62,77.09,9.3
2025,30,17.23,25.81,10.75,15.06,0.01,61.29,2.6,4.09,77.08,9.0
2025,31,16.03,25.61,8.48,17.13,0.0,57.21,2.85,4.45,77.01,7.51
2025,32,16.6,26.27,7.92,18.35,0.0,51.87,1.88,3.17,76.98,7.17
2025,33,16.69,25.08,9.61,15.47,0.0,54.49,1.81,2.83,76.98,7.85
2025,34,16.22,26.16,8.6,17.56,0.0,58.04,2.68,4.59,76.95,7.75
2025,35,14.73,25.59,6.36,19.23,0.0,54.63,2.79,4.94,77.01,6.47
2025,36,14.94,26.72,5.54,21.18,0.0,36.33,2.33,4.37,76.93,4.11
2025,37,16.75,27.57,8.89,18.68,0.0,29.83,1.68,3.63,76.89,4.07
2025,38,15.99,26.55,7.14,19.41,0.0,40.37,2.72,4.6,76.98,5.24
2025,39,17.33,27.55,8.41,19.14,0.0,48.33,1.86,3.24,77.04,6.78
2025,40,17.82,26.56,9.4,17.16,0.0,53.81,2.37,3.95,77.02,8.12
2025,41,17.45,25.4,11.84,13.56,0.63,59.49,3.08,4.81,76.94,9.05
2025,42,17.22,25.97,9.86,16.11,0.02,54.81,3.15,5.16,76.97,7.8
2025,43,17.11,26.1,9.35,16.75,0.02,55.23,3.45,5.78,77.03,7.95
2025,44,16.95,26.1,9.46,16.64,0.19,57.07,3.16,5.28,77.1,7.94
2025,45,17.08,26.39,9.64,16.75,0.19,56.57,3.22,5.39,77.08,7.88
2025,46,17.59,26.45,9.56,16.89,0.14,57.92,1.99,3.38,77.06,8.53
2025,47,18.02,26.97,10.75,16.22,0.18,52.1,2.54,4.11,77.0,8.07
2025,48,17.4,26.52,10.32,16.2,0.09,53.67,3.29,5.47,77.03,7.8
2025,49,16.9,26.69,9.02,17.67,0.0,45.19,3.39,5.46,77.08,6.2
2025,50,16.94,27.42,8.58,18.84,0.0,36.3,2.9,4.7,77.06,4.88
2025,51,18.13,28.79,9.37,19.42,0.0,34.11,2.2,3.82,77.0,4.93
2025,52,17.1,26.87,8.94,17.93,0.01,45.73,3.26,5.12,77.05,6.29
2025,53,16.37,26.2,7.96,18.24,0.0,38.91,3.33,5.4,77.12,5.21
2025,54,16.42,26.02,8.26,17.76,0.0,39.72,3.35,5.79,77.16,5.23
2025,55,17.0,26.68,8.59,18.09,0.0,42.02,3.15,5.4,77.15,5.83
2025,56,17.13,26.67,9.03,17.64,0.05,48.92,3.5,5.63,77.13,6.92
2025,57,17.22,27.14,8.82,18.32,0.0,40.29,3.04,5.13,77.15,5.66
2025,58,18.04,28.25,9.4,18.85,0.0,36.22,2.67,4.91,77.17,5.44
2025,59,18.28,28.66,9.02,19.64,0.0,41.78,2.91,4.89,77.12,6.02
2025,60,18.69,29.06,9.49,19.57,0.0,33.4,2.7,4.39,77.03,5.03
2025,61,18.82,28.3,9.95,18.35,0.02,38.49,3.1,5.11,77.02,6.31
2025,62,18.57,26.56,12.81,13.75,5.12,45.04,2.99,5.11,76.95,7.4
2025,63,18.29,27.25,10.64,16.61,0.34,48.33,2.65,4.5,76.94,7.61
2025,64,18.3,27.45,10.61,16.84,0.42,53.11,2.9,5.01,77.01,8.28
2025,65,18.51,27.81,10.69,17.12,0.33,51.81,3.19,5.45,77.07,8.09
2025,66,19.63,28.56,11.67,16.89,2.42,57.64,2.17,3.59,77.02,9.85
2025,67,18.89,25.79,15.03,10.76,2.74,69.81,2.7,4.58,76.88,11.89
2025,68,18.77,26.01,13.85,12.16,2.67,70.81,2.22,3.93,76.86,11.84
2025,69,17.95,23.29,13.79,9.5,5.35,74.86,2.71,5.05,76.96,12.09
2025,70,17.2,23.35,12.65,10.7,4.85,74.64,2.65,4.24,77.05,11.48
2025,71,17.42,25.37,11.36,14.01,0.82,68.68,3.17,5.0,77.0,10.44
2025,72,16.86,24.28,10.54,13.74,2.14,71.0,2.64,4.84,77.03,10.48
2025,73,17.38,26.86,10.07,16.79,0.01,56.28,3.19,5.43,77.06,8.12
2025,74,17.39,27.69,8.57,19.12,0.0,40.28,1.99,2.94,77.07,5.6
2025,75,19.4,27.58,12.7,14.88,0.18,40.8,1.22,2.44,77.07,6.99
2025,76,18.66,24.56,13.11,11.45,1.36,57.88,1.47,3.52,77.06,9.69
2025,77,18.1,24.87,12.39,12.48,1.67,66.63,1.81,3.03,77.03,10.63
2025,78,17.44,24.13,13.49,10.64,6.66,72.61,1.8,2.81,77.12,11.2
2025,79,17.87,24.78,12.27,12.51,1.84,68.04,1.83,3.42,77.26,10.68
2025,80,17.18,22.71,13.89,8.82,6.01,74.81,1.51,3.74,77.26,11.52
2025,81,18.03,24.88,13.15,11.73,2.07,70.81,2.33,4.5,77.12,11.26
2025,82,17.51,24.73,11.6,13.13,1.57,72.29,3.03,5.05,77.12,11.15
2025,83,17.47,24.32,12.33,11.99,1.42,72.11,2.71,5.28,77.22,11.06
2025,84,16.0,20.81,11.87,8.94,2.9,77.27,2.82,5.54,77.1,11.1
2025,85,16.81,23.99,10.87,13.12,5.94,71.22,1.53,2.28,76.96,10.5
2025,86,16.62,21.97,12.49,9.48,8.27,75.32,1.37,2.75,76.93,11.23
2025,87,17.31,23.45,12.58,10.87,2.28,73.36,1.47,3.09,76.97,11.17
2025,88,18.13,25.75,11.04,14.71,0.68,69.78,1.61,2.34,76.94,11.02
2025,89,18.3,25.53,13.28,12.25,1.92,72.06,1.63,2.98,76.93,11.65
2025,90,18.33,26.6,11.88,14.72,0.46,67.22,3.06,5.75,76.95,10.56
2025,91,17.68,26.12,10.52,15.6,0.2,66.83,3.06,5.27,76.97,10.09
2025,92,17.67,27.76,9.59,18.17,0.03,50.37,3.28,5.96,76.99,6.94
2025,93,17.41,27.58,8.64,18.94,0.0,49.37,2.97,4.97,77.01,7.11
2025,94,18.48,28.83,9.91,18.92,0.0,40.63,2.38,4.41,76.97,6.24
2025,95,18.8,27.26,12.67,14.59,0.34,63.16,2.87,5.11,76.99,10.25
2025,96,17.76,25.0,13.07,11.93,1.47,66.77,2.94,5.05,76.99,10.42
2025,97,16.44,22.61,12.15,10.46,4.36,74.47,2.48,4.72,77.08,10.98
2025,98,17.91,26.55,11.83,14.72,0.23,61.5,3.45,6.15,77.18,9.35
2025,99,17.3,27.4,8.5,18.9,0.0,41.2,3.14,5.54,77.18,5.44
2025,100,17.96,28.74,8.95,19.79,0.0,40.89,2.5,3.9,77.0,5.75
2025,101,20.01,28.73,12.25,16.48,0.77,43.53,0.92,2.0,76.89,7.85
2025,102,19.39,26.35,13.8,12.55,8.97,59.69,1.98,3.79,76.87,10.23
2025,103,17.65,24.29,12.07,12.22,12.27,70.07,1.65,3.21,77.0,11.08
2025,104,16.71,21.88,13.41,8.47,12.58,79.1,1.52,3.59,77.09,11.82
2025,105,17.38,24.59,12.1,12.49,3.92,74.53,2.45,4.29,77.07,11.5
2025,106,17.91,26.4,11.26,15.14,0.48,65.63,2.79,5.54,77.09,9.91
2025,107,18.44,27.39,10.66,16.73,0.0,60.77,2.56,4.61,77.03,9.48
2025,108,19.03,27.38,11.74,15.64,0.0,60.12,1.96,3.58,77.0,9.8
2025,109,19.27,27.99,11.83,16.16,0.0,58.66,1.88,3.27,76.94,9.69
2025,110,18.57,28.04,11.29,16.75,0.0,47.93,2.67,4.95,76.96,7.11
2025,111,17.95,27.88,9.5,18.38,0.0,46.66,3.01,5.41,76.97,6.72
2025,112,17.5,27.35,9.79,17.56,0.09,64.13,3.43,5.63,77.06,9.66
2025,113,17.37,26.46,10.02,16.44,0.14,58.56,3.67,6.11,77.07,8.61
2025,114,17.19,25.9,9.73,16.17,0.01,52.99,3.94,6.69,77.04,7.8
2025,115,18.06,26.14,10.41,15.73,0.11,52.85,2.83,4.55,77.02,8.42
2025,116,19.55,29.26,11.32,17.94,0.05,46.81,2.24,3.63,76.91,7.55
2025,117,19.56,28.48,11.64,16.84,0.12,43.82,2.45,4.05,76.9,7.41
2025,118,19.62,29.26,11.41,17.85,0.0,46.11,2.62,4.32,76.89,7.49
2025,119,20.11,29.54,11.57,17.97,0.27,48.2,1.97,3.7,76.82,8.37
2025,120,18.79,24.67,13.37,11.3,2.69,62.74,2.07,3.78,76.88,10.7
2025,121,17.84,23.24,13.64,9.6,2.51,72.72,1.85,3.98,76.96,11.62
2025,122,18.52,27.14,11.12,16.02,8.03,65.18,2.56,4.35,77.0,10.24
2025,123,19.22,28.22,12.17,16.05,0.94,60.92,1.87,3.81,76.97,9.86
2025,124,18.65,27.13,11.51,15.62,3.7,64.96,1.46,2.07,76.98,10.55
2025,125,17.67,23.41,14.08,9.33,9.88,74.7,1.54,2.66,77.04,11.76
2025,126,15.92,20.66,12.88,7.78,19.46,81.45,1.68,3.38,77.13,11.76
2025,127,16.87,22.86,11.46,11.4,4.66,71.74,2.07,3.53,77.11,10.7
2025,128,17.36,26.04,10.44,15.6,1.87,67.41,3.02,5.81,77.03,9.91
2025,129,17.53,26.24,9.93,16.31,0.07,63.39,3.25,6.08,77.08,9.16
2025,130,17.81,26.92,10.15,16.77,0.0,59.47,3.14,5.92,77.15,8.6
2025,131,18.54,28.55,9.87,18.68,0.01,51.2,2.44,4.05,77.13,7.6
2025,132,19.54,28.14,12.45,15.69,1.88,50.92,1.78,3.38,77.06,8.69
2025,133,19.13,27.24,12.3,14.94,2.15,61.26,1.98,3.89,77.06,10.13
2025,134,18.12,25.0,13.19,11.81,1.93,67.27,1.61,3.63,77.12,10.68
2025,135,19.37,28.59,11.33,17.26,0.23,56.95,2.61,5.43,77.06,9.23
2025,136,19.14,28.24,11.64,16.6,0.13,51.0,3.06,5.87,77.0,8.28
2025,137,18.8,27.19,11.52,15.67,0.23,57.68,2.5,4.12,76.99,9.39
2025,138,19.18,27.7,12.42,15.28,1.16,61.11,2.18,3.81,77.0,10.22
2025,139,18.74,25.32,13.15,12.17,7.87,69.52,1.53,2.95,76.97,11.67
2025,140,19.9,27.67,13.38,14.29,0.31,59.08,1.46,2.34,76.94,10.27
2025,141,20.66,29.25,13.72,15.53,0.09,55.29,2.26,4.36,77.0,9.92
2025,142,20.52,28.26,14.32,13.94,0.44,59.55,2.41,4.61,77.08,10.73
2025,143,20.02,27.13,14.06,13.07,1.46,59.01,1.58,3.38,77.04,10.59
2025,144,20.61,29.55,13.67,15.88,0.29,54.72,1.8,4.69,76.97,9.64
2025,145,20.14,29.03,13.34,15.69,0.69,56.76,2.04,4.79,77.03,9.84
2025,146,20.66,28.73,13.98,14.75,0.77,54.61,1.48,3.84,77.11,10.08
2025,147,19.9,26.59,14.45,12.14,3.59,58.9,1.16,2.61,77.16,10.54
2025,148,19.07,24.93,14.98,9.95,8.92,67.93,1.08,1.84,77.22,11.49
2025,149,19.14,25.6,12.76,12.84,0.48,62.02,1.29,2.54,77.22,10.39
2025,150,19.55,27.02,12.55,14.47,1.95,59.17,1.89,4.0,77.14,10.14
2025,151,17.98,24.39,14.3,10.09,30.68,70.6,1.87,3.45,77.15,11.33
2025,152,18.28,25.05,12.55,12.5,7.85,60.56,1.71,3.28,77.27,9.94
2025,153,18.04,26.73,11.66,15.07,0.17,51.33,2.26,4.29,77.19,7.7
2025,154,18.27,26.99,11.62,15.37,0.01,44.56,2.11,4.2,77.08,6.86
2025,155,19.32,27.25,12.48,14.77,0.49,48.77,1.18,2.6,77.09,8.38
2025,156,18.94,26.2,13.38,12.82,2.04,61.88,1.13,2.29,77.2,10.24
2025,157,19.27,27.32,12.62,14.7,1.19,55.79,1.97,4.25,77.17,9.32
2025,158,19.84,28.21,12.3,15.91,1.17,50.42,2.09,3.87,77.11,8.75
2025,159,20.63,28.73,14.26,14.47,0.18,49.23,1.73,3.74,77.12,8.92
2025,160,20.72,29.14,14.84,14.3,0.56,47.51,1.99,4.45,77.12,8.63
2025,161,20.35,29.24,12.68,16.56,0.7,47.84,2.06,3.71,77.07,8.37
2025,162,20.89,29.83,12.65,17.18,0.55,51.57,1.94,3.89,76.97,9.27
2025,163,20.45,29.7,12.61,17.09,0.4,50.66,2.46,4.86,76.97,8.67
2025,164,19.72,27.69,11.87,15.82,1.15,47.51,2.39,4.64,76.99,8.08
2025,165,20.0,28.41,12.66,15.75,3.08,55.47,1.88,4.13,77.02,9.65
2025,166,18.58,25.04,12.27,12.77,2.27,66.84,1.52,2.88,77.07,10.96
2025,167,19.43,28.12,11.84,16.28,1.44,62.76,1.58,3.26,77.02,10.4
2025,168,19.11,25.74,12.83,12.91,2.62,65.0,1.83,3.28,77.04,10.91
2025,169,19.21,26.86,13.09,13.77,1.65,62.77,1.34,2.77,77.07,10.51
2025,170,18.81,26.1,12.04,14.06,9.55,64.94,1.46,3.21,77.13,10.66
2025,171,17.31,22.35,13.72,8.63,24.0,73.52,1.3,2.84,77.16,11.48
2025,172,18.25,25.17,12.39,12.78,5.98,67.16,1.17,2.05,77.13,10.68
2025,173,18.8,25.82,12.53,13.29,2.47,61.79,1.26,2.28,77.05,10.28
2025,174,18.89,25.8,13.86,11.94,0.89,59.2,1.09,2.3,77.02,10.02
2025,175,19.13,26.16,13.43,12.73,2.23,61.49,1.26,2.62,77.04,10.39
2025,176,19.1,26.07,12.29,13.78,3.8,64.69,1.01,2.17,77.06,10.87
2025,177,19.73,27.33,13.6,13.73,1.05,56.49,1.56,3.4,77.0,9.86
2025,178,19.7,26.9,12.94,13.96,4.84,64.21,1.01,2.21,77.02,11.2
2025,179,18.4,24.46,12.59,11.87,8.42,67.91,1.56,2.92,76.99,11.11
2025,180,17.96,23.88,13.09,10.79,35.29,70.11,0.97,1.7,76.96,11.28
2025,181,17.23,22.81,11.91,10.9,10.67,75.07,1.12,2.28,76.98,11.69
2025,182,17.89,23.56,12.21,11.35,5.69,72.77,0.99,2.1,77.05,11.65
2025,183,17.31,22.27,12.27,10.0,12.8,74.79,0.7,1.88,77.09,11.7
2025,184,16.59,20.62,13.12,7.5,18.77,78.52,0.86,1.94,77.11,11.83
2025,185,16.25,20.42,12.78,7.64,15.78,81.96,0.79,1.28,77.1,12.13
2025,186,17.22,22.42,11.45,10.97,2.88,74.38,1.18,2.16,77.07,11.53
2025,187,17.56,22.65,12.4,10.25,3.3,72.73,1.37,2.52,77.03,11.61
2025,188,17.43,22.61,12.54,10.07,8.41,74.91,0.81,1.51,77.0,11.92
2025,189,17.18,22.59,12.73,9.86,8.6,80.35,1.38,3.37,77.04,12.48
2025,190,16.04,20.2,13.44,6.76,16.34,82.0,2.59,4.0,77.1,11.97
2025,191,15.57,20.8,12.09,8.71,5.07,81.45,1.94,3.47,77.04,11.51
2025,192,15.25,20.0,10.87,9.13,34.7,84.11,1.37,3.0,77.04,11.69
2025,193,16.05,20.0,12.95,7.05,24.54,82.71,0.84,1.9,77.1,12.09
2025,194,16.29,21.93,11.55,10.38,6.7,76.5,1.6,3.01,77.17,11.2
2025,195,16.26,22.3,11.01,11.29,6.9,80.21,1.31,2.28,77.15,11.73
2025,196,15.72,20.89,11.5,9.39,17.71,83.71,1.23,3.48,77.07,11.98
2025,197,15.99,20.94,11.02,9.92,11.44,82.63,1.27,3.09,77.09,11.97
2025,198,16.73,21.52,12.24,9.28,8.63,78.69,1.56,3.23,77.12,11.95
2025,199,17.03,21.99,13.41,8.58,27.62,77.88,0.71,2.02,77.17,12.0
2025,200,16.25,21.69,11.45,10.24,6.86,82.25,1.33,2.3,77.09,12.07
2025,201,16.41,21.1,12.65,8.45,18.55,82.27,1.99,3.54,76.97,12.27
2025,202,16.0,19.39,12.03,7.36,24.59,85.19,1.35,2.58,76.92,12.51
2025,203,17.12,22.39,12.57,9.82,3.29,78.97,1.05,1.98,77.01,12.28
2025,204,16.95,22.65,11.29,11.36,3.27,80.24,1.01,1.93,77.05,12.34
2025,205,17.0,22.16,11.78,10.38,11.58,79.94,0.94,1.92,77.0,12.35
2025,206,16.59,21.79,12.2,9.59,10.87,81.08,0.82,1.84,76.96,12.25
2025,207,16.18,20.55,12.7,7.85,3.05,83.26,2.11,4.37,77.08,12.22
2025,208,16.42,21.24,12.65,8.59,9.57,83.64,1.82,3.3,77.12,12.49
2025,209,15.55,18.9,13.37,5.53,3.76,88.14,1.64,2.95,77.09,12.56
2025,210,16.31,21.16,12.31,8.85,3.54,83.41,1.61,3.25,77.1,12.33
2025,211,16.78,21.28,12.97,8.31,16.02,82.07,1.12,2.56,77.2,12.49
2025,212,16.17,21.17,11.85,9.32,29.47,84.48,1.01,2.18,77.18,12.44
2025,213,15.49,19.11,12.64,6.47,34.31,87.07,1.96,4.09,77.06,12.33
2025,214,15.57,19.78,12.96,6.82,26.03,86.65,2.1,3.71,77.03,12.35
2025,215,16.06,20.69,12.68,8.01,15.04,82.13,1.13,2.95,77.07,11.98
2025,216,16.44,21.74,11.21,10.53,17.02,82.91,1.59,2.78,77.08,12.34
2025,217,15.61,20.37,12.6,7.77,19.96,87.73,0.99,2.34,77.03,12.54
2025,218,16.17,20.85,11.52,9.33,4.85,81.05,0.91,2.18,76.98,11.91
2025,219,15.8,20.07,11.04,9.03,37.36,85.52,1.07,2.37,76.86,12.45
2025,220,15.95,19.63,12.61,7.02,16.1,86.39,1.11,2.89,76.87,12.64
2025,221,15.8,19.47,12.59,6.88,6.55,86.07,1.16,2.55,76.98,12.47
2025,222,15.74,21.35,10.59,10.76,3.69,83.39,1.25,2.38,77.0,11.96
2025,223,16.09,21.81,11.13,10.68,17.8,83.8,1.19,2.26,76.94,12.25
2025,224,15.88,19.58,12.28,7.3,7.71,84.08,1.5,3.38,76.97,12.23
2025,225,16.81,21.69,12.92,8.77,24.39,81.36,1.11,2.39,76.98,12.51
2025,226,15.82,20.34,12.23,8.11,37.72,86.57,0.97,1.98,77.04,12.55
2025,227,14.93,19.19,12.0,7.19,13.04,86.86,2.1,3.62,77.0,11.91
2025,228,15.72,21.17,11.14,10.03,5.85,85.94,1.23,2.04,76.89,12.36
2025,229,15.46,21.0,11.1,9.9,9.88,84.2,2.11,4.09,76.93,11.9
2025,230,15.07,18.19,12.51,5.68,14.42,88.66,1.87,3.33,76.96,12.29
2025,231,13.95,16.43,12.33,4.1,16.17,91.79,2.15,4.02,76.91,11.88
2025,232,14.81,18.97,11.73,7.24,2.37,88.11,3.12,5.92,76.87,11.99
2025,233,14.64,19.21,11.29,7.92,1.78,87.75,3.18,5.44,76.88,11.82
2025,234,15.4,20.15,11.17,8.98,1.1,85.89,2.24,4.3,76.87,12.12
2025,235,15.08,18.67,12.43,6.24,4.55,87.67,1.82,3.63,76.88,12.14
2025,236,15.9,21.02,11.83,9.19,6.66,87.11,1.11,2.42,76.94,12.68
2025,237,16.82,21.57,11.87,9.7,6.21,82.53,1.11,2.59,77.07,12.66
2025,238,16.32,20.72,12.78,7.94,16.08,85.38,1.35,3.13,77.16,12.73
2025,239,15.78,19.85,13.01,6.84,7.24,86.81,1.15,2.12,77.06,12.53
2025,240,14.46,17.57,12.16,5.41,5.45,88.38,1.72,2.88,77.05,11.77
